ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX,OUTDEGREE,WEIGHT,,,,
14057,11292,362,3892,1245,48,0.020833333,,,,
14057,11298,185,3892,1250,48,0.020833333,,,,
14057,11433,33,3892,1375,48,0.020833333,,,,
14057,11618,93,3892,1552,48,0.020833333,,,,
14057,11638,31,3892,1572,48,0.020833333,,,,
14057,12173,70,3892,2090,48,0.020833333,,,,
14057,12191,16,3892,2106,48,0.020833333,,,,
14057,12264,32,3892,2175,48,0.020833333,,,,
14057,12266,76,3892,2177,48,0.020833333,,,,
14057,12478,116,3892,2381,48,0.020833333,,,,
14057,12889,244,3892,2762,48,0.020833333,,,,
14057,12892,487,3892,2765,48,0.020833333,,,,
14057,12954,62,3892,2825,48,0.020833333,,,,
14057,13198,57,3892,3064,48,0.020833333,,,,
14057,13204,31,3892,3070,48,0.020833333,,,,
14057,13232,88,3892,3098,48,0.020833333,,,,
14057,13342,25,3892,3206,48,0.020833333,,,,
14057,13487,186,3892,3347,48,0.020833333,,,,
14057,13796,174,3892,3644,48,0.020833333,,,,
14057,13830,48,3892,3676,48,0.020833333,,,,
14057,13871,31,3892,3716,48,0.020833333,,,,
14057,13891,93,3892,3735,48,0.020833333,,,,
14057,13930,310,3892,3770,48,0.020833333,,,,
14057,14100,46,3892,3934,48,0.020833333,,,,
14057,14107,263,3892,3941,48,0.020833333,,,,
14057,14262,4,3892,4093,48,0.020833333,,,,
14057,14679,180,3892,4459,48,0.020833333,,,,
14057,14689,31,3892,4469,48,0.020833333,,,,
14057,14747,254,3892,4525,48,0.020833333,,,,
14057,14771,588,3892,4549,48,0.020833333,,,,
14057,14831,278,3892,4608,48,0.020833333,,,,
14057,14869,268,3892,4646,48,0.020833333,,,,
14057,14893,150,3892,4670,48,0.020833333,,,,
14057,14908,93,3892,4685,48,0.020833333,,,,
14057,15016,36,3892,4790,48,0.020833333,,,,
14098,10397,92,3932,373,1,1,,,,
14100,10397,577,3934,373,46,0.02173913,,,,
14100,10423,79,3934,399,46,0.02173913,,,,
14100,10529,31,3934,503,46,0.02173913,,,,
14100,10693,76,3934,665,46,0.02173913,,,,
14100,10721,473,3934,693,46,0.02173913,,,,
14100,11042,20,3934,1004,46,0.02173913,,,,
14100,11057,299,3934,1019,46,0.02173913,,,,
14100,11066,6,3934,1028,46,0.02173913,,,,
14100,11193,9,3934,1153,46,0.02173913,,,,
14100,11259,31,3934,1214,46,0.02173913,,,,
14100,11278,28,3934,1231,46,0.02173913,,,,
14100,11292,274,3934,1245,46,0.02173913,,,,
14100,11298,311,3934,1250,46,0.02173913,,,,
14100,11433,205,3934,1375,46,0.02173913,,,,
14100,11697,186,3934,1630,46,0.02173913,,,,
14100,12266,113,3934,2177,46,0.02173913,,,,
14100,12478,31,3934,2381,46,0.02173913,,,,
14100,12889,191,3934,2762,46,0.02173913,,,,
14100,12892,216,3934,2765,46,0.02173913,,,,
14100,12953,32,3934,2824,46,0.02173913,,,,
14100,13198,16,3934,3064,46,0.02173913,,,,
14100,13204,407,3934,3070,46,0.02173913,,,,
14100,13232,179,3934,3098,46,0.02173913,,,,
14100,13303,183,3934,3167,46,0.02173913,,,,
14100,13342,6,3934,3206,46,0.02173913,,,,
14100,13487,289,3934,3347,46,0.02173913,,,,
14100,13495,78,3934,3354,46,0.02173913,,,,
14100,13577,31,3934,3432,46,0.02173913,,,,
14100,13930,455,3934,3770,46,0.02173913,,,,
14100,14027,62,3934,3864,46,0.02173913,,,,
14100,14057,47,3934,3892,46,0.02173913,,,,
14100,14107,244,3934,3941,46,0.02173913,,,,
14100,14122,104,3934,3956,46,0.02173913,,,,
14100,14307,95,3934,4138,46,0.02173913,,,,
14100,14492,155,3934,4276,46,0.02173913,,,,
14100,14635,62,3934,4417,46,0.02173913,,,,
14100,14679,93,3934,4459,46,0.02173913,,,,
14100,14683,6,3934,4463,46,0.02173913,,,,
14100,14747,139,3934,4525,46,0.02173913,,,,
14100,14771,231,3934,4549,46,0.02173913,,,,
14100,14843,108,3934,4620,46,0.02173913,,,,
14100,14869,51,3934,4646,46,0.02173913,,,,
14100,15016,70,3934,4790,46,0.02173913,,,,
14100,15024,6,3934,4798,46,0.02173913,,,,
14100,15304,188,3934,5069,46,0.02173913,,,,
14100,15497,7,3934,5254,46,0.02173913,,,,
14107,10140,237,3941,124,88,0.011363636,,,,
14107,10299,21,3941,278,88,0.011363636,,,,
14107,10397,303,3941,373,88,0.011363636,,,,
14107,10423,195,3941,399,88,0.011363636,,,,
14107,10561,90,3941,534,88,0.011363636,,,,
14107,10590,31,3941,563,88,0.011363636,,,,
14107,10693,89,3941,665,88,0.011363636,,,,
14107,10713,93,3941,685,88,0.011363636,,,,
14107,10721,152,3941,693,88,0.011363636,,,,
14107,10792,31,3941,764,88,0.011363636,,,,
14107,10800,172,3941,772,88,0.011363636,,,,
14107,10821,155,3941,792,88,0.011363636,,,,
14107,11042,47,3941,1004,88,0.011363636,,,,
14107,11057,269,3941,1019,88,0.011363636,,,,
14107,11066,90,3941,1028,88,0.011363636,,,,
14107,11109,31,3941,1071,88,0.011363636,,,,
14107,11193,31,3941,1153,88,0.011363636,,,,
14107,11259,178,3941,1214,88,0.011363636,,,,
14107,11278,91,3941,1231,88,0.011363636,,,,
14107,11292,597,3941,1245,88,0.011363636,,,,
14107,11298,359,3941,1250,88,0.011363636,,,,
14107,11413,31,3941,1356,88,0.011363636,,,,
14107,11423,62,3941,1366,88,0.011363636,,,,
14107,11433,246,3941,1375,88,0.011363636,,,,
14107,11540,112,3941,1477,88,0.011363636,,,,
14107,11603,31,3941,1538,88,0.011363636,,,,
14107,11618,210,3941,1552,88,0.011363636,,,,
14107,11638,31,3941,1572,88,0.011363636,,,,
14107,11695,118,3941,1628,88,0.011363636,,,,
14107,11697,31,3941,1630,88,0.011363636,,,,
14107,11884,93,3941,1808,88,0.011363636,,,,
14107,11921,62,3941,1845,88,0.011363636,,,,
14107,12173,103,3941,2090,88,0.011363636,,,,
14107,12191,146,3941,2106,88,0.011363636,,,,
14107,12264,31,3941,2175,88,0.011363636,,,,
14107,12266,195,3941,2177,88,0.011363636,,,,
14107,12278,31,3941,2189,88,0.011363636,,,,
14107,12339,107,3941,2248,88,0.011363636,,,,
14107,12441,21,3941,2346,88,0.011363636,,,,
14107,12478,229,3941,2381,88,0.011363636,,,,
14107,12758,25,3941,2639,88,0.011363636,,,,
14107,12889,468,3941,2762,88,0.011363636,,,,
14107,12892,577,3941,2765,88,0.011363636,,,,
14107,12896,31,3941,2769,88,0.011363636,,,,
14107,12982,33,3941,2853,88,0.011363636,,,,
14107,12992,31,3941,2863,88,0.011363636,,,,
14107,13198,152,3941,3064,88,0.011363636,,,,
14107,13204,118,3941,3070,88,0.011363636,,,,
14107,13232,215,3941,3098,88,0.011363636,,,,
14107,13244,31,3941,3110,88,0.011363636,,,,
14107,13264,31,3941,3130,88,0.011363636,,,,
14107,13303,94,3941,3167,88,0.011363636,,,,
14107,13342,116,3941,3206,88,0.011363636,,,,
14107,13476,21,3941,3336,88,0.011363636,,,,
14107,13487,325,3941,3347,88,0.011363636,,,,
14107,13495,31,3941,3354,88,0.011363636,,,,
14107,13796,261,3941,3644,88,0.011363636,,,,
14107,13830,47,3941,3676,88,0.011363636,,,,
14107,13851,61,3941,3696,88,0.011363636,,,,
14107,13871,97,3941,3716,88,0.011363636,,,,
14107,13891,281,3941,3735,88,0.011363636,,,,
14107,13930,452,3941,3770,88,0.011363636,,,,
14107,14057,263,3941,3892,88,0.011363636,,,,
14107,14100,245,3941,3934,88,0.011363636,,,,
14107,14122,90,3941,3956,88,0.011363636,,,,
14107,14262,118,3941,4093,88,0.011363636,,,,
14107,14489,31,3941,4273,88,0.011363636,,,,
14107,14492,31,3941,4276,88,0.011363636,,,,
14107,14570,155,3941,4353,88,0.011363636,,,,
14107,14588,31,3941,4371,88,0.011363636,,,,
14107,14674,31,3941,4454,88,0.011363636,,,,
14107,14679,464,3941,4459,88,0.011363636,,,,
14107,14683,144,3941,4463,88,0.011363636,,,,
14107,14698,3,3941,4478,88,0.011363636,,,,
14107,14730,33,3941,4509,88,0.011363636,,,,
14107,14747,408,3941,4525,88,0.011363636,,,,
14107,14771,393,3941,4549,88,0.011363636,,,,
14107,14794,62,3941,4571,88,0.011363636,,,,
14107,14831,304,3941,4608,88,0.011363636,,,,
14107,14869,409,3941,4646,88,0.011363636,,,,
14107,14893,301,3941,4670,88,0.011363636,,,,
14107,14908,346,3941,4685,88,0.011363636,,,,
14107,15016,155,3941,4790,88,0.011363636,,,,
14107,15023,62,3941,4797,88,0.011363636,,,,
14107,15304,107,3941,5069,88,0.011363636,,,,
14107,15370,58,3941,5131,88,0.011363636,,,,
14107,15376,28,3941,5137,88,0.011363636,,,,
14107,16218,118,3941,5908,88,0.011363636,,,,
14108,10397,26,3942,373,4,0.25,,,,
14108,11433,39,3942,1375,4,0.25,,,,
14108,13487,15,3942,3347,4,0.25,,,,
14108,13930,184,3942,3770,4,0.25,,,,
14109,13241,62,3943,3107,1,1,,,,
14113,14869,85,3947,4646,1,1,,,,
14122,10397,311,3956,373,28,0.035714286,,,,
14122,10693,31,3956,665,28,0.035714286,,,,
14122,10721,151,3956,693,28,0.035714286,,,,
14122,10821,87,3956,792,28,0.035714286,,,,
14122,11057,183,3956,1019,28,0.035714286,,,,
14122,11259,31,3956,1214,28,0.035714286,,,,
14122,11292,151,3956,1245,28,0.035714286,,,,
14122,11298,176,3956,1250,28,0.035714286,,,,
14122,11433,82,3956,1375,28,0.035714286,,,,
14122,11618,2,3956,1552,28,0.035714286,,,,
14122,11697,88,3956,1630,28,0.035714286,,,,
14122,12191,31,3956,2106,28,0.035714286,,,,
14122,12266,35,3956,2177,28,0.035714286,,,,
14122,12889,126,3956,2762,28,0.035714286,,,,
14122,12892,62,3956,2765,28,0.035714286,,,,
14122,12953,110,3956,2824,28,0.035714286,,,,
14122,13204,157,3956,3070,28,0.035714286,,,,
14122,13232,149,3956,3098,28,0.035714286,,,,
14122,13487,74,3956,3347,28,0.035714286,,,,
14122,13495,4,3956,3354,28,0.035714286,,,,
14122,13577,31,3956,3432,28,0.035714286,,,,
14122,13930,263,3956,3770,28,0.035714286,,,,
14122,14100,104,3956,3934,28,0.035714286,,,,
14122,14107,90,3956,3941,28,0.035714286,,,,
14122,14635,19,3956,4417,28,0.035714286,,,,
14122,14771,31,3956,4549,28,0.035714286,,,,
14122,15016,33,3956,4790,28,0.035714286,,,,
14122,15304,53,3956,5069,28,0.035714286,,,,
14150,10333,23,3982,310,2,0.5,,,,
14150,11433,88,3982,1375,2,0.5,,,,
14193,10397,227,4025,373,11,0.090909091,,,,
14193,10423,2,4025,399,11,0.090909091,,,,
14193,10693,62,4025,665,11,0.090909091,,,,
14193,11259,8,4025,1214,11,0.090909091,,,,
14193,11292,4,4025,1245,11,0.090909091,,,,
14193,12191,33,4025,2106,11,0.090909091,,,,
14193,12266,62,4025,2177,11,0.090909091,,,,
14193,13198,14,4025,3064,11,0.090909091,,,,
14193,13232,4,4025,3098,11,0.090909091,,,,
14193,13930,32,4025,3770,11,0.090909091,,,,
14193,15016,2,4025,4790,11,0.090909091,,,,
14222,12173,12,4054,2090,1,1,,,,
14252,11292,62,4083,1245,5,0.2,,,,
14252,13487,58,4083,3347,5,0.2,,,,
14252,14747,93,4083,4525,5,0.2,,,,
14252,14771,31,4083,4549,5,0.2,,,,
14252,14869,89,4083,4646,5,0.2,,,,
14254,12478,31,4085,2381,2,0.5,,,,
14254,13204,46,4085,3070,2,0.5,,,,
14256,12523,31,4087,2423,2,0.5,,,,
14256,15841,31,4087,5565,2,0.5,,,,
14262,11292,62,4093,1245,8,0.125,,,,
14262,11298,31,4093,1250,8,0.125,,,,
14262,12892,31,4093,2765,8,0.125,,,,
14262,14057,4,4093,3892,8,0.125,,,,
14262,14107,118,4093,3941,8,0.125,,,,
14262,14747,16,4093,4525,8,0.125,,,,
14262,14771,177,4093,4549,8,0.125,,,,
14262,14869,62,4093,4646,8,0.125,,,,
14307,10397,92,4138,373,13,0.076923077,,,,
14307,10821,266,4138,792,13,0.076923077,,,,
14307,11057,130,4138,1019,13,0.076923077,,,,
14307,11278,62,4138,1231,13,0.076923077,,,,
14307,11292,18,4138,1245,13,0.076923077,,,,
14307,11433,87,4138,1375,13,0.076923077,,,,
14307,11618,55,4138,1552,13,0.076923077,,,,
14307,11697,62,4138,1630,13,0.076923077,,,,
14307,13204,181,4138,3070,13,0.076923077,,,,
14307,13232,89,4138,3098,13,0.076923077,,,,
14307,13930,21,4138,3770,13,0.076923077,,,,
14307,14100,95,4138,3934,13,0.076923077,,,,
14307,15304,45,4138,5069,13,0.076923077,,,,
14321,10397,93,4152,373,10,0.1,,,,
14321,10821,120,4152,792,10,0.1,,,,
14321,11057,62,4152,1019,10,0.1,,,,
14321,11278,6,4152,1231,10,0.1,,,,
14321,11433,1,4152,1375,10,0.1,,,,
14321,11618,166,4152,1552,10,0.1,,,,
14321,12264,8,4152,2175,10,0.1,,,,
14321,12478,120,4152,2381,10,0.1,,,,
14321,12953,27,4152,2824,10,0.1,,,,
14321,13930,94,4152,3770,10,0.1,,,,
14457,10397,3,4242,373,6,0.166666667,,,,
14457,11292,110,4242,1245,6,0.166666667,,,,
14457,12266,2,4242,2177,6,0.166666667,,,,
14457,13487,154,4242,3347,6,0.166666667,,,,
14457,13930,84,4242,3770,6,0.166666667,,,,
14457,14869,62,4242,4646,6,0.166666667,,,,
14487,14771,93,4271,4549,1,1,,,,
14489,11292,62,4273,1245,6,0.166666667,,,,
14489,12892,31,4273,2765,6,0.166666667,,,,
14489,14107,31,4273,3941,6,0.166666667,,,,
14489,14747,62,4273,4525,6,0.166666667,,,,
14489,14771,155,4273,4549,6,0.166666667,,,,
14489,14869,65,4273,4646,6,0.166666667,,,,
14492,10397,440,4276,373,36,0.027777778,,,,
14492,10423,13,4276,399,36,0.027777778,,,,
14492,10529,22,4276,503,36,0.027777778,,,,
14492,10693,132,4276,665,36,0.027777778,,,,
14492,10721,155,4276,693,36,0.027777778,,,,
14492,10821,192,4276,792,36,0.027777778,,,,
14492,11042,41,4276,1004,36,0.027777778,,,,
14492,11057,245,4276,1019,36,0.027777778,,,,
14492,11193,10,4276,1153,36,0.027777778,,,,
14492,11259,31,4276,1214,36,0.027777778,,,,
14492,11292,155,4276,1245,36,0.027777778,,,,
14492,11298,154,4276,1250,36,0.027777778,,,,
14492,11433,57,4276,1375,36,0.027777778,,,,
14492,11618,100,4276,1552,36,0.027777778,,,,
14492,11697,109,4276,1630,36,0.027777778,,,,
14492,12191,31,4276,2106,36,0.027777778,,,,
14492,12264,70,4276,2175,36,0.027777778,,,,
14492,12266,49,4276,2177,36,0.027777778,,,,
14492,12478,62,4276,2381,36,0.027777778,,,,
14492,12889,54,4276,2762,36,0.027777778,,,,
14492,12892,90,4276,2765,36,0.027777778,,,,
14492,12953,61,4276,2824,36,0.027777778,,,,
14492,13204,75,4276,3070,36,0.027777778,,,,
14492,13232,105,4276,3098,36,0.027777778,,,,
14492,13303,93,4276,3167,36,0.027777778,,,,
14492,13487,94,4276,3347,36,0.027777778,,,,
14492,13495,8,4276,3354,36,0.027777778,,,,
14492,13930,151,4276,3770,36,0.027777778,,,,
14492,14100,156,4276,3934,36,0.027777778,,,,
14492,14107,31,4276,3941,36,0.027777778,,,,
14492,14747,62,4276,4525,36,0.027777778,,,,
14492,14771,57,4276,4549,36,0.027777778,,,,
14492,14869,27,4276,4646,36,0.027777778,,,,
14492,15016,60,4276,4790,36,0.027777778,,,,
14492,15304,68,4276,5069,36,0.027777778,,,,
14492,15356,17,4276,5118,36,0.027777778,,,,
14520,13487,62,4303,3347,1,1,,,,
14524,10397,344,4307,373,13,0.076923077,,,,
14524,10721,140,4307,693,13,0.076923077,,,,
14524,11057,164,4307,1019,13,0.076923077,,,,
14524,11292,31,4307,1245,13,0.076923077,,,,
14524,11298,91,4307,1250,13,0.076923077,,,,
14524,11433,112,4307,1375,13,0.076923077,,,,
14524,11618,60,4307,1552,13,0.076923077,,,,
14524,11697,62,4307,1630,13,0.076923077,,,,
14524,12266,31,4307,2177,13,0.076923077,,,,
14524,12953,134,4307,2824,13,0.076923077,,,,
14524,13204,62,4307,3070,13,0.076923077,,,,
14524,13487,31,4307,3347,13,0.076923077,,,,
14524,13930,143,4307,3770,13,0.076923077,,,,
14543,11292,58,4326,1245,1,1,,,,
14570,11259,6,4353,1214,17,0.058823529,,,,
14570,11292,151,4353,1245,17,0.058823529,,,,
14570,11298,80,4353,1250,17,0.058823529,,,,
14570,12266,8,4353,2177,17,0.058823529,,,,
14570,12478,34,4353,2381,17,0.058823529,,,,
14570,12889,280,4353,2762,17,0.058823529,,,,
14570,12892,150,4353,2765,17,0.058823529,,,,
14570,12954,31,4353,2825,17,0.058823529,,,,
14570,13232,33,4353,3098,17,0.058823529,,,,
14570,13487,3,4353,3347,17,0.058823529,,,,
14570,13796,89,4353,3644,17,0.058823529,,,,
14570,13930,83,4353,3770,17,0.058823529,,,,
14570,14107,155,4353,3941,17,0.058823529,,,,
14570,14679,64,4353,4459,17,0.058823529,,,,
14570,14771,139,4353,4549,17,0.058823529,,,,
14570,14831,56,4353,4608,17,0.058823529,,,,
14570,14869,118,4353,4646,17,0.058823529,,,,
14574,10397,92,4357,373,2,0.5,,,,
14574,13930,7,4357,3770,2,0.5,,,,
14576,10397,92,4359,373,11,0.090909091,,,,
14576,10821,93,4359,792,11,0.090909091,,,,
14576,11057,59,4359,1019,11,0.090909091,,,,
14576,11433,90,4359,1375,11,0.090909091,,,,
14576,11618,95,4359,1552,11,0.090909091,,,,
14576,12478,93,4359,2381,11,0.090909091,,,,
14576,12953,33,4359,2824,11,0.090909091,,,,
14576,13204,31,4359,3070,11,0.090909091,,,,
14576,13487,29,4359,3347,11,0.090909091,,,,
14576,13930,133,4359,3770,11,0.090909091,,,,
14576,15304,14,4359,5069,11,0.090909091,,,,
14588,14107,31,4371,3941,1,1,,,,
14633,10397,58,4415,373,3,0.333333333,,,,
14633,13487,108,4415,3347,3,0.333333333,,,,
14633,13930,188,4415,3770,3,0.333333333,,,,
14635,10158,31,4417,142,24,0.041666667,,,,
14635,10397,316,4417,373,24,0.041666667,,,,
14635,10721,70,4417,693,24,0.041666667,,,,
14635,10821,92,4417,792,24,0.041666667,,,,
14635,11042,45,4417,1004,24,0.041666667,,,,
14635,11057,125,4417,1019,24,0.041666667,,,,
14635,11066,35,4417,1028,24,0.041666667,,,,
14635,11193,17,4417,1153,24,0.041666667,,,,
14635,11278,57,4417,1231,24,0.041666667,,,,
14635,11298,83,4417,1250,24,0.041666667,,,,
14635,11433,76,4417,1375,24,0.041666667,,,,
14635,11618,118,4417,1552,24,0.041666667,,,,
14635,12197,31,4417,2112,24,0.041666667,,,,
14635,12266,33,4417,2177,24,0.041666667,,,,
14635,12339,37,4417,2248,24,0.041666667,,,,
14635,12478,62,4417,2381,24,0.041666667,,,,
14635,12953,28,4417,2824,24,0.041666667,,,,
14635,13198,6,4417,3064,24,0.041666667,,,,
14635,13232,74,4417,3098,24,0.041666667,,,,
14635,13487,31,4417,3347,24,0.041666667,,,,
14635,13930,145,4417,3770,24,0.041666667,,,,
14635,14100,62,4417,3934,24,0.041666667,,,,
14635,14122,19,4417,3956,24,0.041666667,,,,
14635,15016,37,4417,4790,24,0.041666667,,,,
14674,11298,94,4454,1250,2,0.5,,,,
14674,14107,31,4454,3941,2,0.5,,,,
14679,10140,62,4459,124,52,0.019230769,,,,
14679,10397,229,4459,373,52,0.019230769,,,,
14679,10423,78,4459,399,52,0.019230769,,,,
14679,10693,43,4459,665,52,0.019230769,,,,
14679,10713,62,4459,685,52,0.019230769,,,,
14679,10721,92,4459,693,52,0.019230769,,,,
14679,10821,155,4459,792,52,0.019230769,,,,
14679,11042,17,4459,1004,52,0.019230769,,,,
14679,11057,91,4459,1019,52,0.019230769,,,,
14679,11109,31,4459,1071,52,0.019230769,,,,
14679,11193,14,4459,1153,52,0.019230769,,,,
14679,11259,93,4459,1214,52,0.019230769,,,,
14679,11292,438,4459,1245,52,0.019230769,,,,
14679,11298,309,4459,1250,52,0.019230769,,,,
14679,11433,97,4459,1375,52,0.019230769,,,,
14679,11618,134,4459,1552,52,0.019230769,,,,
14679,11638,54,4459,1572,52,0.019230769,,,,
14679,11697,26,4459,1630,52,0.019230769,,,,
14679,11884,31,4459,1808,52,0.019230769,,,,
14679,12173,62,4459,2090,52,0.019230769,,,,
14679,12191,66,4459,2106,52,0.019230769,,,,
14679,12264,93,4459,2175,52,0.019230769,,,,
14679,12266,152,4459,2177,52,0.019230769,,,,
14679,12339,31,4459,2248,52,0.019230769,,,,
14679,12478,213,4459,2381,52,0.019230769,,,,
14679,12758,17,4459,2639,52,0.019230769,,,,
14679,12889,480,4459,2762,52,0.019230769,,,,
14679,12892,342,4459,2765,52,0.019230769,,,,
14679,12982,29,4459,2853,52,0.019230769,,,,
14679,13198,45,4459,3064,52,0.019230769,,,,
14679,13204,85,4459,3070,52,0.019230769,,,,
14679,13232,122,4459,3098,52,0.019230769,,,,
14679,13303,52,4459,3167,52,0.019230769,,,,
14679,13342,31,4459,3206,52,0.019230769,,,,
14679,13487,125,4459,3347,52,0.019230769,,,,
14679,13495,31,4459,3354,52,0.019230769,,,,
14679,13796,338,4459,3644,52,0.019230769,,,,
14679,13830,31,4459,3676,52,0.019230769,,,,
14679,13871,4,4459,3716,52,0.019230769,,,,
14679,13930,304,4459,3770,52,0.019230769,,,,
14679,14057,179,4459,3892,52,0.019230769,,,,
14679,14100,93,4459,3934,52,0.019230769,,,,
14679,14107,464,4459,3941,52,0.019230769,,,,
14679,14570,64,4459,4353,52,0.019230769,,,,
14679,14683,62,4459,4463,52,0.019230769,,,,
14679,14747,411,4459,4525,52,0.019230769,,,,
14679,14771,733,4459,4549,52,0.019230769,,,,
14679,14831,418,4459,4608,52,0.019230769,,,,
14679,14869,235,4459,4646,52,0.019230769,,,,
14679,14893,426,4459,4670,52,0.019230769,,,,
14679,15016,66,4459,4790,52,0.019230769,,,,
14679,15376,58,4459,5137,52,0.019230769,,,,
14683,10397,305,4463,373,30,0.033333333,,,,
14683,10693,72,4463,665,30,0.033333333,,,,
14683,10821,74,4463,792,30,0.033333333,,,,
14683,11057,96,4463,1019,30,0.033333333,,,,
14683,11259,297,4463,1214,30,0.033333333,,,,
14683,11292,166,4463,1245,30,0.033333333,,,,
14683,11298,329,4463,1250,30,0.033333333,,,,
14683,11433,42,4463,1375,30,0.033333333,,,,
14683,11540,82,4463,1477,30,0.033333333,,,,
14683,11618,26,4463,1552,30,0.033333333,,,,
14683,12191,159,4463,2106,30,0.033333333,,,,
14683,12264,2,4463,2175,30,0.033333333,,,,
14683,12266,150,4463,2177,30,0.033333333,,,,
14683,12478,31,4463,2381,30,0.033333333,,,,
14683,12889,130,4463,2762,30,0.033333333,,,,
14683,12892,120,4463,2765,30,0.033333333,,,,
14683,13198,31,4463,3064,30,0.033333333,,,,
14683,13204,51,4463,3070,30,0.033333333,,,,
14683,13232,72,4463,3098,30,0.033333333,,,,
14683,13303,29,4463,3167,30,0.033333333,,,,
14683,13495,31,4463,3354,30,0.033333333,,,,
14683,13930,145,4463,3770,30,0.033333333,,,,
14683,14100,6,4463,3934,30,0.033333333,,,,
14683,14107,143,4463,3941,30,0.033333333,,,,
14683,14679,62,4463,4459,30,0.033333333,,,,
14683,14747,31,4463,4525,30,0.033333333,,,,
14683,14771,31,4463,4549,30,0.033333333,,,,
14683,14869,58,4463,4646,30,0.033333333,,,,
14683,15016,58,4463,4790,30,0.033333333,,,,
14683,15304,35,4463,5069,30,0.033333333,,,,
14685,10397,319,4465,373,10,0.1,,,,
14685,10721,31,4465,693,10,0.1,,,,
14685,11057,25,4465,1019,10,0.1,,,,
14685,11298,19,4465,1250,10,0.1,,,,
14685,11433,31,4465,1375,10,0.1,,,,
14685,11618,93,4465,1552,10,0.1,,,,
14685,12266,35,4465,2177,10,0.1,,,,
14685,12478,62,4465,2381,10,0.1,,,,
14685,12953,61,4465,2824,10,0.1,,,,
14685,13930,83,4465,3770,10,0.1,,,,
14689,11292,62,4469,1245,6,0.166666667,,,,
14689,11298,31,4469,1250,6,0.166666667,,,,
14689,12892,120,4469,2765,6,0.166666667,,,,
14689,14057,31,4469,3892,6,0.166666667,,,,
14689,14747,5,4469,4525,6,0.166666667,,,,
14689,14771,213,4469,4549,6,0.166666667,,,,
14696,10397,120,4476,373,5,0.2,,,,
14696,11433,143,4476,1375,5,0.2,,,,
14696,11618,31,4476,1552,5,0.2,,,,
14696,13487,81,4476,3347,5,0.2,,,,
14696,13930,116,4476,3770,5,0.2,,,,
14698,11292,31,4478,1245,4,0.25,,,,
14698,12892,120,4478,2765,4,0.25,,,,
14698,14107,3,4478,3941,4,0.25,,,,
14698,14771,120,4478,4549,4,0.25,,,,
14709,10754,62,4489,726,1,1,,,,
14711,11433,89,4490,1375,2,0.5,,,,
14711,13930,62,4490,3770,2,0.5,,,,
14730,10397,238,4509,373,15,0.066666667,,,,
14730,10821,120,4509,792,15,0.066666667,,,,
14730,11292,36,4509,1245,15,0.066666667,,,,
14730,11298,10,4509,1250,15,0.066666667,,,,
14730,11433,43,4509,1375,15,0.066666667,,,,
14730,11618,56,4509,1552,15,0.066666667,,,,
14730,12266,27,4509,2177,15,0.066666667,,,,
14730,12889,33,4509,2762,15,0.066666667,,,,
14730,12953,15,4509,2824,15,0.066666667,,,,
14730,13204,35,4509,3070,15,0.066666667,,,,
14730,13232,124,4509,3098,15,0.066666667,,,,
14730,13487,9,4509,3347,15,0.066666667,,,,
14730,13930,78,4509,3770,15,0.066666667,,,,
14730,14107,33,4509,3941,15,0.066666667,,,,
14730,15304,35,4509,5069,15,0.066666667,,,,
14747,10140,31,4525,124,73,0.01369863,,,,
14747,10299,795,4525,278,73,0.01369863,,,,
14747,10397,340,4525,373,73,0.01369863,,,,
14747,10423,123,4525,399,73,0.01369863,,,,
14747,10693,91,4525,665,73,0.01369863,,,,
14747,10713,217,4525,685,73,0.01369863,,,,
14747,10721,243,4525,693,73,0.01369863,,,,
14747,10800,93,4525,772,73,0.01369863,,,,
14747,10821,106,4525,792,73,0.01369863,,,,
14747,10849,4,4525,819,73,0.01369863,,,,
14747,10994,17,4525,958,73,0.01369863,,,,
14747,11042,17,4525,1004,73,0.01369863,,,,
14747,11057,112,4525,1019,73,0.01369863,,,,
14747,11193,31,4525,1153,73,0.01369863,,,,
14747,11259,41,4525,1214,73,0.01369863,,,,
14747,11278,62,4525,1231,73,0.01369863,,,,
14747,11292,697,4525,1245,73,0.01369863,,,,
14747,11298,392,4525,1250,73,0.01369863,,,,
14747,11433,302,4525,1375,73,0.01369863,,,,
14747,11603,82,4525,1538,73,0.01369863,,,,
14747,11618,213,4525,1552,73,0.01369863,,,,
14747,11630,190,4525,1564,73,0.01369863,,,,
14747,11638,62,4525,1572,73,0.01369863,,,,
14747,11697,31,4525,1630,73,0.01369863,,,,
14747,11884,323,4525,1808,73,0.01369863,,,,
14747,12173,155,4525,2090,73,0.01369863,,,,
14747,12191,14,4525,2106,73,0.01369863,,,,
14747,12264,124,4525,2175,73,0.01369863,,,,
14747,12266,273,4525,2177,73,0.01369863,,,,
14747,12278,31,4525,2189,73,0.01369863,,,,
14747,12339,31,4525,2248,73,0.01369863,,,,
14747,12441,4,4525,2346,73,0.01369863,,,,
14747,12478,306,4525,2381,73,0.01369863,,,,
14747,12523,217,4525,2423,73,0.01369863,,,,
14747,12758,82,4525,2639,73,0.01369863,,,,
14747,12819,181,4525,2696,73,0.01369863,,,,
14747,12889,582,4525,2762,73,0.01369863,,,,
